,country_code,year,paper_pulp_prod_tonnes,paper_pulp_export_tonnes,paper_pulp_import_tonnes,wood_pulp_production_tonnes,wood_pulp_export_tonnes,wood_pulp_import_tonnes,paper_price,wood_pulp_price
2532,CHN,2013,17470201.0,3171.0,0.0,10830201.0,44819.0,17607856.0,182.725,180.74166666666667
2533,CHN,2013,17470201.0,3171.0,0.0,10830201.0,44819.0,803.0,182.725,180.74166666666667
2534,CHN,2013,17470201.0,3171.0,0.0,10830201.0,44819.0,0.0,182.725,180.74166666666667
2535,CHN,2013,17470201.0,3171.0,0.0,10830201.0,3150.0,17607856.0,182.725,180.74166666666667
2536,CHN,2013,17470201.0,3171.0,0.0,10830201.0,3150.0,803.0,182.725,180.74166666666667
2537,CHN,2013,17470201.0,3171.0,0.0,10830201.0,3150.0,0.0,182.725,180.74166666666667
2538,CHN,2013,17470201.0,3171.0,0.0,10830201.0,0.0,17607856.0,182.725,180.74166666666667
2539,CHN,2013,17470201.0,3171.0,0.0,10830201.0,0.0,803.0,182.725,180.74166666666667
2540,CHN,2013,17470201.0,3171.0,0.0,10830201.0,0.0,0.0,182.725,180.74166666666667
2541,CHN,2013,17470201.0,3171.0,0.0,15000.0,44819.0,17607856.0,182.725,180.74166666666667
2542,CHN,2013,17470201.0,3171.0,0.0,15000.0,44819.0,803.0,182.725,180.74166666666667
2543,CHN,2013,17470201.0,3171.0,0.0,15000.0,44819.0,0.0,182.725,180.74166666666667
2544,CHN,2013,17470201.0,3171.0,0.0,15000.0,3150.0,17607856.0,182.725,180.74166666666667
2545,CHN,2013,17470201.0,3171.0,0.0,15000.0,3150.0,803.0,182.725,180.74166666666667
2546,CHN,2013,17470201.0,3171.0,0.0,15000.0,3150.0,0.0,182.725,180.74166666666667
2547,CHN,2013,17470201.0,3171.0,0.0,15000.0,0.0,17607856.0,182.725,180.74166666666667
2548,CHN,2013,17470201.0,3171.0,0.0,15000.0,0.0,803.0,182.725,180.74166666666667
2549,CHN,2013,17470201.0,3171.0,0.0,15000.0,0.0,0.0,182.725,180.74166666666667
2550,CHN,2013,17470201.0,0.0,15703366.0,10830201.0,44819.0,17607856.0,182.725,180.74166666666667
2551,CHN,2013,17470201.0,0.0,15703366.0,10830201.0,44819.0,803.0,182.725,180.74166666666667
2552,CHN,2013,17470201.0,0.0,15703366.0,10830201.0,44819.0,0.0,182.725,180.74166666666667
2553,CHN,2013,17470201.0,0.0,15703366.0,10830201.0,3150.0,17607856.0,182.725,180.74166666666667
2554,CHN,2013,17470201.0,0.0,15703366.0,10830201.0,3150.0,803.0,182.725,180.74166666666667
2555,CHN,2013,17470201.0,0.0,15703366.0,10830201.0,3150.0,0.0,182.725,180.74166666666667
2556,CHN,2013,17470201.0,0.0,15703366.0,10830201.0,0.0,17607856.0,182.725,180.74166666666667
2557,CHN,2013,17470201.0,0.0,15703366.0,10830201.0,0.0,803.0,182.725,180.74166666666667
2558,CHN,2013,17470201.0,0.0,15703366.0,10830201.0,0.0,0.0,182.725,180.74166666666667
2559,CHN,2013,17470201.0,0.0,15703366.0,15000.0,44819.0,17607856.0,182.725,180.74166666666667
2560,CHN,2013,17470201.0,0.0,15703366.0,15000.0,44819.0,803.0,182.725,180.74166666666667
2561,CHN,2013,17470201.0,0.0,15703366.0,15000.0,44819.0,0.0,182.725,180.74166666666667
2562,CHN,2013,17470201.0,0.0,15703366.0,15000.0,3150.0,17607856.0,182.725,180.74166666666667
2563,CHN,2013,17470201.0,0.0,15703366.0,15000.0,3150.0,803.0,182.725,180.74166666666667
2564,CHN,2013,17470201.0,0.0,15703366.0,15000.0,3150.0,0.0,182.725,180.74166666666667
2565,CHN,2013,17470201.0,0.0,15703366.0,15000.0,0.0,17607856.0,182.725,180.74166666666667
2566,CHN,2013,17470201.0,0.0,15703366.0,15000.0,0.0,803.0,182.725,180.74166666666667
2567,CHN,2013,17470201.0,0.0,15703366.0,15000.0,0.0,0.0,182.725,180.74166666666667
2568,CHN,2013,17470201.0,0.0,810.0,10830201.0,44819.0,17607856.0,182.725,180.74166666666667
2569,CHN,2013,17470201.0,0.0,810.0,10830201.0,44819.0,803.0,182.725,180.74166666666667
2570,CHN,2013,17470201.0,0.0,810.0,10830201.0,44819.0,0.0,182.725,180.74166666666667
2571,CHN,2013,17470201.0,0.0,810.0,10830201.0,3150.0,17607856.0,182.725,180.74166666666667
2572,CHN,2013,17470201.0,0.0,810.0,10830201.0,3150.0,803.0,182.725,180.74166666666667
2573,CHN,2013,17470201.0,0.0,810.0,10830201.0,3150.0,0.0,182.725,180.74166666666667
2574,CHN,2013,17470201.0,0.0,810.0,10830201.0,0.0,17607856.0,182.725,180.74166666666667
2575,CHN,2013,17470201.0,0.0,810.0,10830201.0,0.0,803.0,182.725,180.74166666666667
2576,CHN,2013,17470201.0,0.0,810.0,10830201.0,0.0,0.0,182.725,180.74166666666667
2577,CHN,2013,17470201.0,0.0,810.0,15000.0,44819.0,17607856.0,182.725,180.74166666666667
2578,CHN,2013,17470201.0,0.0,810.0,15000.0,44819.0,803.0,182.725,180.74166666666667
2579,CHN,2013,17470201.0,0.0,810.0,15000.0,44819.0,0.0,182.725,180.74166666666667
2580,CHN,2013,17470201.0,0.0,810.0,15000.0,3150.0,17607856.0,182.725,180.74166666666667
2581,CHN,2013,17470201.0,0.0,810.0,15000.0,3150.0,803.0,182.725,180.74166666666667
2582,CHN,2013,17470201.0,0.0,810.0,15000.0,3150.0,0.0,182.725,180.74166666666667
2583,CHN,2013,17470201.0,0.0,810.0,15000.0,0.0,17607856.0,182.725,180.74166666666667
2584,CHN,2013,17470201.0,0.0,810.0,15000.0,0.0,803.0,182.725,180.74166666666667
2585,CHN,2013,17470201.0,0.0,810.0,15000.0,0.0,0.0,182.725,180.74166666666667
2586,CHN,2013,17470201.0,0.0,0.0,10830201.0,44819.0,17607856.0,182.725,180.74166666666667
2587,CHN,2013,17470201.0,0.0,0.0,10830201.0,44819.0,803.0,182.725,180.74166666666667
2588,CHN,2013,17470201.0,0.0,0.0,10830201.0,44819.0,0.0,182.725,180.74166666666667
2589,CHN,2013,17470201.0,0.0,0.0,10830201.0,3150.0,17607856.0,182.725,180.74166666666667
2590,CHN,2013,17470201.0,0.0,0.0,10830201.0,3150.0,803.0,182.725,180.74166666666667
2591,CHN,2013,17470201.0,0.0,0.0,10830201.0,3150.0,0.0,182.725,180.74166666666667
2592,CHN,2013,17470201.0,0.0,0.0,10830201.0,0.0,17607856.0,182.725,180.74166666666667
2593,CHN,2013,17470201.0,0.0,0.0,10830201.0,0.0,803.0,182.725,180.74166666666667
2594,CHN,2013,17470201.0,0.0,0.0,10830201.0,0.0,0.0,182.725,180.74166666666667
2595,CHN,2013,17470201.0,0.0,0.0,15000.0,44819.0,17607856.0,182.725,180.74166666666667
2596,CHN,2013,17470201.0,0.0,0.0,15000.0,44819.0,803.0,182.725,180.74166666666667
2597,CHN,2013,17470201.0,0.0,0.0,15000.0,44819.0,0.0,182.725,180.74166666666667
2598,CHN,2013,17470201.0,0.0,0.0,15000.0,3150.0,17607856.0,182.725,180.74166666666667
2599,CHN,2013,17470201.0,0.0,0.0,15000.0,3150.0,803.0,182.725,180.74166666666667
2600,CHN,2013,17470201.0,0.0,0.0,15000.0,3150.0,0.0,182.725,180.74166666666667
2601,CHN,2013,17470201.0,0.0,0.0,15000.0,0.0,17607856.0,182.725,180.74166666666667
2602,CHN,2013,17470201.0,0.0,0.0,15000.0,0.0,803.0,182.725,180.74166666666667
2603,CHN,2013,17470201.0,0.0,0.0,15000.0,0.0,0.0,182.725,180.74166666666667
2604,COL,2013,412534.0,632.0,166121.0,234488.0,701.0,163673.0,182.725,180.74166666666667
2605,CRI,2013,9800.0,176.0,12414.0,2800.0,168.0,12219.0,182.725,180.74166666666667
2606,HRV,2013,40366.0,39716.0,118.0,40366.0,39715.0,88.0,182.725,180.74166666666667
2607,CUB,2013,100.0,,2822.0,,,4607.0,182.725,180.74166666666667
2608,CYP,2013,0.0,0.0,59.0,0.0,0.0,58.0,182.725,180.74166666666667
2609,CZE,2013,459600.0,187191.0,185160.0,686000.0,405872.0,187530.0,182.725,180.74166666666667
2610,DNK,2013,54830.0,74242.0,72873.0,4830.0,12622.0,56959.0,182.725,180.74166666666667
2611,ECU,2013,18000.0,60.0,26757.0,2000.0,60.0,26676.0,182.725,180.74166666666667
2612,EGY,2013,161000.0,51.0,271518.0,41000.0,34.0,301828.0,182.725,180.74166666666667
2613,EST,2013,223878.0,138016.0,21586.0,223878.0,138016.0,21580.0,182.725,180.74166666666667
2614,SWZ,2013,0.0,0.0,,0.0,0.0,,182.725,180.74166666666667
2615,ETH,2013,9400.0,0.0,11793.0,,0.0,11976.0,182.725,180.74166666666667
2616,FIN,2013,10270000.0,2931591.0,406748.0,10520000.0,3073492.0,410011.0,182.725,180.74166666666667
2617,FRA,2013,1653051.0,404151.0,2121765.0,1699346.0,481831.0,2134729.0,182.725,180.74166666666667
2618,GEO,2013,0.0,0.0,95.0,0.0,0.0,37.0,182.725,180.74166666666667
2619,DEU,2013,2610000.0,1161000.0,4526000.0,2610000.0,1272000.0,4963000.0,182.725,180.74166666666667
2620,GRC,2013,0.0,7163.0,147616.0,0.0,7158.0,147394.0,182.725,180.74166666666667
2621,HND,2013,0.0,3.0,9.0,0.0,0.0,2.0,182.725,180.74166666666667
2622,HUN,2013,19000.0,23633.0,106763.0,0.0,4558.0,106294.0,182.725,180.74166666666667
2623,ISL,2013,0.0,0.0,11.0,0.0,0.0,9.0,182.725,180.74166666666667
2624,IND,2013,4681300.0,1675.0,839362.0,2675300.0,1651.0,1011709.0,182.725,180.74166666666667
2625,IDN,2013,6782000.0,3719189.0,1125187.0,6677000.0,3718046.0,1630089.0,182.725,180.74166666666667
2626,IRN,2013,298000.0,182.0,123486.0,249500.0,60.0,123393.0,182.725,180.74166666666667
2627,IRQ,2013,2000.0,29.0,1170.0,,29.0,396.0,182.725,180.74166666666667
2628,IRL,2013,0.0,149.0,5895.0,0.0,168.0,50400.0,182.725,180.74166666666667
2629,ISR,2013,15000.0,1180.0,146020.0,0.0,0.0,146030.0,182.725,180.74166666666667
2630,ITA,2013,584632.0,36337.0,3483501.0,381742.0,35336.0,3470951.0,182.725,180.74166666666667
2631,JPN,2013,8791000.0,425787.0,1658728.0,8841000.0,451654.0,1748906.0,182.725,180.74166666666667
2632,JOR,2013,8000.0,1719.0,112941.0,,1715.0,112639.0,182.725,180.74166666666667
2633,KAZ,2013,0.0,1351.0,8705.0,0.0,0.0,7783.0,182.725,180.74166666666667
2634,KEN,2013,0.0,117.0,777.0,0.0,119.0,777.0,182.725,180.74166666666667
2635,KGZ,2013,0.0,0.0,25.0,0.0,0.0,18.0,182.725,180.74166666666667
2636,LVA,2013,0.0,106.0,244.0,0.0,98.0,235.0,182.725,180.74166666666667
2637,LIE,2013,0.0,0.0,0.0,0.0,0.0,0.0,182.725,180.74166666666667
2638,LTU,2013,0.0,31903.0,42017.0,0.0,31903.0,41774.0,182.725,180.74166666666667
2639,LUX,2013,0.0,0.0,75.0,0.0,0.0,85.0,182.725,180.74166666666667
2640,MDG,2013,2700.0,0.0,336.0,700.0,0.0,318.0,182.725,180.74166666666667
2641,MYS,2013,145000.0,68629.0,139409.0,145000.0,68343.0,138015.0,182.725,180.74166666666667
2642,MLT,2013,0.0,0.0,239.0,0.0,0.0,234.0,182.725,180.74166666666667
2643,MUS,2013,0.0,3.0,612.0,0.0,3.0,612.0,182.725,180.74166666666667
2644,MEX,2013,159000.0,67.0,839475.0,142000.0,66.0,883289.0,182.725,180.74166666666667
2645,MNE,2013,0.0,0.0,10.0,0.0,0.0,10.0,182.725,180.74166666666667
2646,MAR,2013,156000.0,19238.0,43148.0,221000.0,21185.0,43143.0,182.725,180.74166666666667
2647,MMR,2013,39800.0,2172.0,1358.0,1200.0,1066.0,1677.0,182.725,180.74166666666667
2648,NPL,2013,15000.0,695.0,248.0,,199.0,251.0,182.725,180.74166666666667
2649,NLD,2013,40600.0,762671.0,1396300.0,40600.0,763771.0,1388900.0,182.725,180.74166666666667
2650,NZL,2013,1433049.0,882754.0,11023.0,1433049.0,882725.0,10767.0,182.725,180.74166666666667
2651,NGA,2013,23000.0,865.0,22343.0,23000.0,865.0,22482.0,182.725,180.74166666666667
2652,MKD,2013,0.0,4.0,122.0,0.0,4.0,117.0,182.725,180.74166666666667
2653,NOR,2013,1088000.0,306736.0,50127.0,1245000.0,464248.0,49866.0,182.725,180.74166666666667
2654,PAK,2013,452000.0,1753.0,127163.0,82000.0,1372.0,129090.0,182.725,180.74166666666667
2655,PER,2013,17000.0,20.0,107884.0,0.0,20.0,107876.0,182.725,180.74166666666667
2656,PHL,2013,25000.0,18087.0,38017.0,0.0,48.0,37929.0,182.725,180.74166666666667
2657,POL,2013,1216011.0,89352.0,853457.0,1107000.0,87472.0,850582.0,182.725,180.74166666666667
2658,PRT,2013,2536674.0,1166202.0,122823.0,2536674.0,1165935.0,122167.0,182.725,180.74166666666667
2659,ROU,2013,0.0,138.0,99512.0,0.0,124.0,99069.0,182.725,180.74166666666667
2660,RUS,2013,7571000.0,1948618.0,147493.0,7200000.0,1976498.0,140974.0,182.725,180.74166666666667
2661,SRB,2013,0.0,0.0,40100.0,0.0,0.0,48000.0,182.725,180.74166666666667
2662,SYC,2013,0.0,,1.0,0.0,,,182.725,180.74166666666667
2663,SVK,2013,700000.0,182635.0,139905.0,701000.0,182636.0,139821.0,182.725,180.74166666666667
2664,SVN,2013,75372.0,4065.0,200107.0,75372.0,3895.0,199990.0,182.725,180.74166666666667
2665,ZAF,2013,1612269.0,125094.0,125693.0,2287969.0,858088.0,126048.0,182.725,180.74166666666667
2666,ESP,2013,3020559.0,1179530.0,1110777.0,1929059.0,1183599.0,1119215.0,182.725,180.74166666666667
2667,LKA,2013,21100.0,258.0,2255.0,2600.0,239.0,2237.0,182.725,180.74166666666667
2668,SWE,2013,11222000.0,2944566.0,416742.0,11725000.0,3434792.0,421782.0,182.725,180.74166666666667
2669,CHE,2013,113227.0,13820.0,169935.0,113227.0,714.0,164321.0,182.725,180.74166666666667
2670,TJK,2013,0.0,,190.0,0.0,,190.0,182.725,180.74166666666667
2671,THA,2013,1143000.0,108715.0,425118.0,1010000.0,39855.0,556202.0,182.725,180.74166666666667
2672,TTO,2013,0.0,0.0,16185.0,,,16999.0,182.725,180.74166666666667
2673,TUN,2013,2000.0,2292.0,113566.0,,419.0,113559.0,182.725,180.74166666666667
2674,TUR,2013,118000.0,31307.0,939728.0,65000.0,30901.0,938491.0,182.725,180.74166666666667
2675,TKM,2013,0.0,0.0,10.0,0.0,0.0,10.0,182.725,180.74166666666667
2676,UKR,2013,0.0,0.0,72560.0,0.0,0.0,71570.0,182.725,180.74166666666667
2677,USA,2013,48184100.0,7382817.0,5353112.0,49055100.0,8079817.0,5545112.0,182.725,180.74166666666667
2678,URY,2013,1240000.0,1238000.0,19773.0,1240000.0,1238000.0,19704.0,182.725,180.74166666666667
2679,UZB,2013,16900.0,1890.0,2450.0,7400.0,1890.0,3040.0,182.725,180.74166666666667
2680,VNM,2013,460000.0,79048.0,350275.0,540000.0,78866.0,348440.0,182.725,180.74166666666667
2681,ZWE,2013,0.0,15.0,1107.0,0.0,5.0,1080.0,182.725,180.74166666666667
2682,AFG,2013,,19.0,304.0,,35.0,358.0,182.725,180.74166666666667
2683,BHS,2013,,199.0,36.0,,199.0,33.0,182.725,180.74166666666667
2684,BHR,2013,,263.0,21213.0,,208.0,21262.0,182.725,180.74166666666667
2685,BRB,2013,,44.0,56.0,,23.0,30.0,182.725,180.74166666666667
2686,BLZ,2013,,98.0,1999.0,,4.0,1999.0,182.725,180.74166666666667
2687,BEN,2013,,0.0,433.0,,0.0,433.0,182.725,180.74166666666667
2688,BTN,2013,,19.0,519.0,,19.0,507.0,182.725,180.74166666666667
2689,BWA,2013,,2.0,10.0,,,8.0,182.725,180.74166666666667
2690,VGB,2013,,0.0,,,0.0,,182.725,180.74166666666667
2691,BRN,2013,,51.0,50.0,,26.0,49.0,182.725,180.74166666666667
2692,BFA,2013,,49.0,82.0,,49.0,79.0,182.725,180.74166666666667
2693,BDI,2013,,18.0,74.0,,,48.0,182.725,180.74166666666667
2694,CYM,2013,,0.0,16494.0,,0.0,16494.0,182.725,180.74166666666667
2695,CAF,2013,,1.0,288.0,,0.0,288.0,182.725,180.74166666666667
2696,TCD,2013,,0.0,9.0,,0.0,0.0,182.725,180.74166666666667
2697,COM,2013,,0.0,0.0,,0.0,0.0,182.725,180.74166666666667
2698,COG,2013,,0.0,146.0,,0.0,133.0,182.725,180.74166666666667
2699,DJI,2013,,18.0,14525.0,,18.0,14030.0,182.725,180.74166666666667
2700,DMA,2013,,3.0,79.0,,3.0,31.0,182.725,180.74166666666667
2701,SLV,2013,,626.0,1053.0,,625.0,965.0,182.725,180.74166666666667
2702,ERI,2013,,436.0,2.0,,436.0,21.0,182.725,180.74166666666667
2703,FJI,2013,,1.0,138.0,,1.0,138.0,182.725,180.74166666666667
2704,GAB,2013,,50.0,131.0,,50.0,131.0,182.725,180.74166666666667
2705,GHA,2013,,0.0,483.0,,0.0,483.0,182.725,180.74166666666667
2706,GIB,2013,,0.0,,,0.0,,182.725,180.74166666666667
2707,GRL,2013,,0.0,5.0,,0.0,5.0,182.725,180.74166666666667
2708,GTM,2013,,6.0,2098.0,,60.0,2086.0,182.725,180.74166666666667
2709,GNB,2013,,193.0,,,193.0,,182.725,180.74166666666667
2710,HTI,2013,,0.0,12.0,,0.0,12.0,182.725,180.74166666666667
2711,JAM,2013,,0.0,0.0,,,0.0,182.725,180.74166666666667
2712,KWT,2013,,1368.0,16312.0,,1367.0,16499.0,182.725,180.74166666666667
2713,LBN,2013,,109.0,28806.0,,120.0,43289.0,182.725,180.74166666666667
2714,LBY,2013,,0.0,2540.0,,,2551.0,182.725,180.74166666666667
2715,MWI,2013,,29.0,429.0,,29.0,495.0,182.725,180.74166666666667
2716,MNG,2013,,98.0,883.0,,98.0,882.0,182.725,180.74166666666667
2717,MOZ,2013,,199.0,519.0,,199.0,487.0,182.725,180.74166666666667
2718,NAM,2013,,8.0,24.0,,55.0,23.0,182.725,180.74166666666667
2719,NCL,2013,,0.0,104.0,,0.0,92.0,182.725,180.74166666666667
2720,NIC,2013,,34.0,90.0,,30.0,88.0,182.725,180.74166666666667
2721,NER,2013,,2.0,2193.0,,0.0,2002.0,182.725,180.74166666666667
2722,NIU,2013,,0.0,259.0,,0.0,259.0,182.725,180.74166666666667
2723,OMN,2013,,216.0,1379.0,,191.0,1386.0,182.725,180.74166666666667
2724,PAN,2013,,0.0,1641.0,,0.0,1641.0,182.725,180.74166666666667
2725,PNG,2013,,305.0,212.0,,305.0,186.0,182.725,180.74166666666667
2726,PRY,2013,,0.0,305.0,,0.0,304.0,182.725,180.74166666666667
2727,PYF,2013,,0.0,15.0,,0.0,16.0,182.725,180.74166666666667
2728,PYF,2013,,0.0,15.0,,0.0,569.0,182.725,180.74166666666667
2729,PYF,2013,,0.0,583.0,,0.0,16.0,182.725,180.74166666666667
2730,PYF,2013,,0.0,583.0,,0.0,569.0,182.725,180.74166666666667
2731,QAT,2013,,203.0,682.0,,177.0,354.0,182.725,180.74166666666667
2732,RWA,2013,,0.0,389.0,,0.0,329.0,182.725,180.74166666666667
2733,SPM,2013,,0.0,,,0.0,,182.725,180.74166666666667
2734,WSM,2013,,0.0,299.0,,0.0,285.0,182.725,180.74166666666667
2735,SAU,2013,,465.0,121912.0,,581.0,101053.0,182.725,180.74166666666667
2736,SLE,2013,,685.0,1806.0,,685.0,1806.0,182.725,180.74166666666667
2737,SGP,2013,,396696.0,568847.0,,396328.0,568509.0,182.725,180.74166666666667
2738,SOM,2013,,93.0,45.0,,93.0,45.0,182.725,180.74166666666667
2739,TGO,2013,,38.0,323.0,,25.0,100.0,182.725,180.74166666666667
2740,UGA,2013,,721.0,419.0,,67.0,406.0,182.725,180.74166666666667
2741,ARE,2013,,490.0,163928.0,,651.0,163918.0,182.725,180.74166666666667
2742,ZMB,2013,,25.0,70.0,,24.0,68.0,182.725,180.74166666666667
2743,AND,2013,,,1.0,,,,182.725,180.74166666666667
2744,ABW,2013,,,44.0,,,44.0,182.725,180.74166666666667
2745,CPV,2013,,,8.0,,,8.0,182.725,180.74166666666667
2746,DOM,2013,,,14484.0,,,16594.0,182.725,180.74166666666667
2747,GNQ,2013,,,71.0,,,10.0,182.725,180.74166666666667
2748,GMB,2013,,,20.0,,,18.0,182.725,180.74166666666667
2749,GLP,2013,,,19.0,,,17.0,182.725,180.74166666666667
2750,GIN,2013,,,14.0,,,26.0,182.725,180.74166666666667
2751,GUY,2013,,,0.0,,,0.0,182.725,180.74166666666667
2752,LSO,2013,,,15.0,,,1.0,182.725,180.74166666666667
2753,LBR,2013,,,28.0,,,26.0,182.725,180.74166666666667
2754,MLI,2013,,,167.0,,,167.0,182.725,180.74166666666667
2755,MTQ,2013,,,200.0,,,100.0,182.725,180.74166666666667
2756,MRT,2013,,,4.0,,,4.0,182.725,180.74166666666667
2757,LCA,2013,,,0.0,,,0.0,182.725,180.74166666666667
2758,STP,2013,,,36.0,,,36.0,182.725,180.74166666666667
2759,SEN,2013,,,773.0,,,691.0,182.725,180.74166666666667
2760,SDN,2013,,,20506.0,,,6.0,182.725,180.74166666666667
2761,TON,2013,,,10.0,,,9.0,182.725,180.74166666666667
2762,TCA,2013,,,1.0,,,,182.725,180.74166666666667
2763,VUT,2013,,,500.0,,,500.0,182.725,180.74166666666667
2764,YEM,2013,,,66.0,,,0.0,182.725,180.74166666666667
2765,COK,2013,,,,,0.0,,182.725,180.74166666666667
2766,ALB,2012,0.0,10.0,451.0,0.0,25.0,480.0,184.90833333333333,185.85833333333335
2767,DZA,2012,2000.0,0.0,48297.0,,0.0,48297.0,184.90833333333333,185.85833333333335
2768,AGO,2012,0.0,961.0,4201.0,0.0,961.0,3841.0,184.90833333333333,185.85833333333335
2769,ARG,2012,845000.0,164005.0,146008.0,710000.0,164178.0,145104.0,184.90833333333333,185.85833333333335
2770,ARM,2012,0.0,0.0,663.0,0.0,0.0,649.0,184.90833333333333,185.85833333333335
2771,AUS,2012,1431000.0,543.0,252875.0,1431000.0,528.0,252805.0,184.90833333333333,185.85833333333335
2772,AUT,2012,1726855.0,363378.0,716622.0,2026910.0,376510.0,721989.0,184.90833333333333,185.85833333333335
2773,AZE,2012,0.0,0.0,194.0,0.0,0.0,194.0,184.90833333333333,185.85833333333335
2774,BGD,2012,65000.0,263.0,155704.0,47000.0,103.0,155724.0,184.90833333333333,185.85833333333335
2775,BLR,2012,55400.0,1411.0,26919.0,55400.0,11.0,27219.0,184.90833333333333,185.85833333333335
2776,BEL,2012,496786.0,726390.0,675160.0,495000.0,809240.0,754850.0,184.90833333333333,185.85833333333335
2777,BIH,2012,78000.0,0.0,34000.0,78000.0,0.0,34000.0,184.90833333333333,185.85833333333335
2778,BRA,2012,13977000.0,8513677.0,425957.0,14318000.0,8911538.0,422984.0,184.90833333333333,185.85833333333335
2779,BGR,2012,135157.0,83033.0,22443.0,135157.0,83033.0,22024.0,184.90833333333333,185.85833333333335
2780,KHM,2012,0.0,111.0,99.0,,111.0,67.0,184.90833333333333,185.85833333333335
2781,CMR,2012,0.0,,868.0,0.0,,871.0,184.90833333333333,185.85833333333335
2782,CAN,2012,17189000.0,9233045.0,277000.0,17849000.0,9913000.0,268000.0,184.90833333333333,185.85833333333335
2783,CHL,2012,5080000.0,4325315.0,20208.0,5080000.0,4325111.0,22085.0,184.90833333333333,185.85833333333335
2784,CHN,2012,19212201.0,108906.0,15575153.0,9669201.0,38682.0,17217742.0,184.90833333333333,185.85833333333335
2785,CHN,2012,19212201.0,108906.0,15575153.0,9669201.0,38682.0,417.0,184.90833333333333,185.85833333333335
2786,CHN,2012,19212201.0,108906.0,15575153.0,9669201.0,38682.0,0.0,184.90833333333333,185.85833333333335
2787,CHN,2012,19212201.0,108906.0,15575153.0,9669201.0,773.0,17217742.0,184.90833333333333,185.85833333333335
2788,CHN,2012,19212201.0,108906.0,15575153.0,9669201.0,773.0,417.0,184.90833333333333,185.85833333333335
2789,CHN,2012,19212201.0,108906.0,15575153.0,9669201.0,773.0,0.0,184.90833333333333,185.85833333333335
2790,CHN,2012,19212201.0,108906.0,15575153.0,9669201.0,0.0,17217742.0,184.90833333333333,185.85833333333335
2791,CHN,2012,19212201.0,108906.0,15575153.0,9669201.0,0.0,417.0,184.90833333333333,185.85833333333335
2792,CHN,2012,19212201.0,108906.0,15575153.0,9669201.0,0.0,0.0,184.90833333333333,185.85833333333335
2793,CHN,2012,19212201.0,108906.0,15575153.0,15000.0,38682.0,17217742.0,184.90833333333333,185.85833333333335
2794,CHN,2012,19212201.0,108906.0,15575153.0,15000.0,38682.0,417.0,184.90833333333333,185.85833333333335
2795,CHN,2012,19212201.0,108906.0,15575153.0,15000.0,38682.0,0.0,184.90833333333333,185.85833333333335
2796,CHN,2012,19212201.0,108906.0,15575153.0,15000.0,773.0,17217742.0,184.90833333333333,185.85833333333335
2797,CHN,2012,19212201.0,108906.0,15575153.0,15000.0,773.0,417.0,184.90833333333333,185.85833333333335
2798,CHN,2012,19212201.0,108906.0,15575153.0,15000.0,773.0,0.0,184.90833333333333,185.85833333333335
2799,CHN,2012,19212201.0,108906.0,15575153.0,15000.0,0.0,17217742.0,184.90833333333333,185.85833333333335
