country_code,year,paper_pulp_prod_tonnes,paper_pulp_export_tonnes,paper_pulp_import_tonnes,wood_pulp_production_tonnes,wood_pulp_export_tonnes,wood_pulp_import_tonnes,paper_price,wood_pulp_price
CHN,2010,20420201.0,123091.0,11106137.0,9578201.0,280.0,515.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,123091.0,11106137.0,9578201.0,280.0,0.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,123091.0,11106137.0,9578201.0,0.0,12137322.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,123091.0,11106137.0,9578201.0,0.0,515.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,123091.0,11106137.0,9578201.0,0.0,0.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,123091.0,11106137.0,15000.0,49743.0,12137322.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,123091.0,11106137.0,15000.0,49743.0,515.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,123091.0,11106137.0,15000.0,49743.0,0.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,123091.0,11106137.0,15000.0,280.0,12137322.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,123091.0,11106137.0,15000.0,280.0,515.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,123091.0,11106137.0,15000.0,280.0,0.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,123091.0,11106137.0,15000.0,0.0,12137322.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,123091.0,11106137.0,15000.0,0.0,515.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,123091.0,11106137.0,15000.0,0.0,0.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,123091.0,588.0,9578201.0,49743.0,12137322.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,123091.0,588.0,9578201.0,49743.0,515.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,123091.0,588.0,9578201.0,49743.0,0.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,123091.0,588.0,9578201.0,280.0,12137322.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,123091.0,588.0,9578201.0,280.0,515.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,123091.0,588.0,9578201.0,280.0,0.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,123091.0,588.0,9578201.0,0.0,12137322.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,123091.0,588.0,9578201.0,0.0,515.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,123091.0,588.0,9578201.0,0.0,0.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,123091.0,588.0,15000.0,49743.0,12137322.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,123091.0,588.0,15000.0,49743.0,515.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,123091.0,588.0,15000.0,49743.0,0.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,123091.0,588.0,15000.0,280.0,12137322.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,123091.0,588.0,15000.0,280.0,515.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,123091.0,588.0,15000.0,280.0,0.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,123091.0,588.0,15000.0,0.0,12137322.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,123091.0,588.0,15000.0,0.0,515.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,123091.0,588.0,15000.0,0.0,0.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,123091.0,0.0,9578201.0,49743.0,12137322.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,123091.0,0.0,9578201.0,49743.0,515.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,123091.0,0.0,9578201.0,49743.0,0.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,123091.0,0.0,9578201.0,280.0,12137322.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,123091.0,0.0,9578201.0,280.0,515.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,123091.0,0.0,9578201.0,280.0,0.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,123091.0,0.0,9578201.0,0.0,12137322.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,123091.0,0.0,9578201.0,0.0,515.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,123091.0,0.0,9578201.0,0.0,0.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,123091.0,0.0,15000.0,49743.0,12137322.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,123091.0,0.0,15000.0,49743.0,515.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,123091.0,0.0,15000.0,49743.0,0.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,123091.0,0.0,15000.0,280.0,12137322.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,123091.0,0.0,15000.0,280.0,515.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,123091.0,0.0,15000.0,280.0,0.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,123091.0,0.0,15000.0,0.0,12137322.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,123091.0,0.0,15000.0,0.0,515.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,123091.0,0.0,15000.0,0.0,0.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,298.0,11106137.0,9578201.0,49743.0,12137322.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,298.0,11106137.0,9578201.0,49743.0,515.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,298.0,11106137.0,9578201.0,49743.0,0.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,298.0,11106137.0,9578201.0,280.0,12137322.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,298.0,11106137.0,9578201.0,280.0,515.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,298.0,11106137.0,9578201.0,280.0,0.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,298.0,11106137.0,9578201.0,0.0,12137322.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,298.0,11106137.0,9578201.0,0.0,515.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,298.0,11106137.0,9578201.0,0.0,0.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,298.0,11106137.0,15000.0,49743.0,12137322.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,298.0,11106137.0,15000.0,49743.0,515.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,298.0,11106137.0,15000.0,49743.0,0.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,298.0,11106137.0,15000.0,280.0,12137322.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,298.0,11106137.0,15000.0,280.0,515.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,298.0,11106137.0,15000.0,280.0,0.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,298.0,11106137.0,15000.0,0.0,12137322.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,298.0,11106137.0,15000.0,0.0,515.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,298.0,11106137.0,15000.0,0.0,0.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,298.0,588.0,9578201.0,49743.0,12137322.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,298.0,588.0,9578201.0,49743.0,515.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,298.0,588.0,9578201.0,49743.0,0.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,298.0,588.0,9578201.0,280.0,12137322.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,298.0,588.0,9578201.0,280.0,515.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,298.0,588.0,9578201.0,280.0,0.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,298.0,588.0,9578201.0,0.0,12137322.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,298.0,588.0,9578201.0,0.0,515.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,298.0,588.0,9578201.0,0.0,0.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,298.0,588.0,15000.0,49743.0,12137322.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,298.0,588.0,15000.0,49743.0,515.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,298.0,588.0,15000.0,49743.0,0.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,298.0,588.0,15000.0,280.0,12137322.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,298.0,588.0,15000.0,280.0,515.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,298.0,588.0,15000.0,280.0,0.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,298.0,588.0,15000.0,0.0,12137322.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,298.0,588.0,15000.0,0.0,515.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,298.0,588.0,15000.0,0.0,0.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,298.0,0.0,9578201.0,49743.0,12137322.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,298.0,0.0,9578201.0,49743.0,515.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,298.0,0.0,9578201.0,49743.0,0.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,298.0,0.0,9578201.0,280.0,12137322.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,298.0,0.0,9578201.0,280.0,515.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,298.0,0.0,9578201.0,280.0,0.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,298.0,0.0,9578201.0,0.0,12137322.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,298.0,0.0,9578201.0,0.0,515.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,298.0,0.0,9578201.0,0.0,0.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,298.0,0.0,15000.0,49743.0,12137322.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,298.0,0.0,15000.0,49743.0,515.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,298.0,0.0,15000.0,49743.0,0.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,298.0,0.0,15000.0,280.0,12137322.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,298.0,0.0,15000.0,280.0,515.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,298.0,0.0,15000.0,280.0,0.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,298.0,0.0,15000.0,0.0,12137322.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,298.0,0.0,15000.0,0.0,515.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,298.0,0.0,15000.0,0.0,0.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,0.0,11106137.0,9578201.0,49743.0,12137322.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,0.0,11106137.0,9578201.0,49743.0,515.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,0.0,11106137.0,9578201.0,49743.0,0.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,0.0,11106137.0,9578201.0,280.0,12137322.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,0.0,11106137.0,9578201.0,280.0,515.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,0.0,11106137.0,9578201.0,280.0,0.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,0.0,11106137.0,9578201.0,0.0,12137322.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,0.0,11106137.0,9578201.0,0.0,515.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,0.0,11106137.0,9578201.0,0.0,0.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,0.0,11106137.0,15000.0,49743.0,12137322.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,0.0,11106137.0,15000.0,49743.0,515.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,0.0,11106137.0,15000.0,49743.0,0.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,0.0,11106137.0,15000.0,280.0,12137322.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,0.0,11106137.0,15000.0,280.0,515.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,0.0,11106137.0,15000.0,280.0,0.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,0.0,11106137.0,15000.0,0.0,12137322.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,0.0,11106137.0,15000.0,0.0,515.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,0.0,11106137.0,15000.0,0.0,0.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,0.0,588.0,9578201.0,49743.0,12137322.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,0.0,588.0,9578201.0,49743.0,515.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,0.0,588.0,9578201.0,49743.0,0.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,0.0,588.0,9578201.0,280.0,12137322.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,0.0,588.0,9578201.0,280.0,515.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,0.0,588.0,9578201.0,280.0,0.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,0.0,588.0,9578201.0,0.0,12137322.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,0.0,588.0,9578201.0,0.0,515.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,0.0,588.0,9578201.0,0.0,0.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,0.0,588.0,15000.0,49743.0,12137322.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,0.0,588.0,15000.0,49743.0,515.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,0.0,588.0,15000.0,49743.0,0.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,0.0,588.0,15000.0,280.0,12137322.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,0.0,588.0,15000.0,280.0,515.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,0.0,588.0,15000.0,280.0,0.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,0.0,588.0,15000.0,0.0,12137322.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,0.0,588.0,15000.0,0.0,515.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,0.0,588.0,15000.0,0.0,0.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,0.0,0.0,9578201.0,49743.0,12137322.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,0.0,0.0,9578201.0,49743.0,515.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,0.0,0.0,9578201.0,49743.0,0.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,0.0,0.0,9578201.0,280.0,12137322.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,0.0,0.0,9578201.0,280.0,515.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,0.0,0.0,9578201.0,280.0,0.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,0.0,0.0,9578201.0,0.0,12137322.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,0.0,0.0,9578201.0,0.0,515.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,0.0,0.0,9578201.0,0.0,0.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,0.0,0.0,15000.0,49743.0,12137322.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,0.0,0.0,15000.0,49743.0,515.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,0.0,0.0,15000.0,49743.0,0.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,0.0,0.0,15000.0,280.0,12137322.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,0.0,0.0,15000.0,280.0,515.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,0.0,0.0,15000.0,280.0,0.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,0.0,0.0,15000.0,0.0,12137322.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,0.0,0.0,15000.0,0.0,515.0,179.49166666666667,186.04166666666666
CHN,2010,20420201.0,0.0,0.0,15000.0,0.0,0.0,179.49166666666667,186.04166666666666
COL,2010,393481.0,683.0,165884.0,233274.0,644.0,164824.0,179.49166666666667,186.04166666666666
CRI,2010,9800.0,103.0,18450.0,2800.0,86.0,19200.0,179.49166666666667,186.04166666666666
HRV,2010,97000.0,43001.0,666.0,97000.0,43001.0,404.0,179.49166666666667,186.04166666666666
CUB,2010,100.0,,1934.0,,,3783.0,179.49166666666667,186.04166666666666
CYP,2010,0.0,4.0,118.0,0.0,4.0,62.0,179.49166666666667,186.04166666666666
CZE,2010,721927.0,386008.0,172249.0,718000.0,386008.0,177249.0,179.49166666666667,186.04166666666666
DNK,2010,7000.0,16833.0,77153.0,7000.0,16751.0,72922.0,179.49166666666667,186.04166666666666
ECU,2010,18000.0,159.0,20351.0,2000.0,159.0,20329.0,179.49166666666667,186.04166666666666
EGY,2010,161000.0,704.0,15026.0,41000.0,680.0,18225.0,179.49166666666667,186.04166666666666
EST,2010,220775.0,132832.0,144.0,220775.0,132832.0,47.0,179.49166666666667,186.04166666666666
SWZ,2010,15000.0,14505.0,,15000.0,14505.0,,179.49166666666667,186.04166666666666
ETH,2010,9400.0,0.0,6298.0,,0.0,6282.0,179.49166666666667,186.04166666666666
FIN,2010,10508000.0,2158822.0,415066.0,10508000.0,2158736.0,419322.0,179.49166666666667,186.04166666666666
FRA,2010,1827941.0,525488.0,1920833.0,1832466.0,581920.0,1930302.0,179.49166666666667,186.04166666666666
GEO,2010,0.0,0.0,25.0,0.0,0.0,78.0,179.49166666666667,186.04166666666666
DEU,2010,2763023.0,996324.0,4783777.0,2763023.0,957493.0,5123401.0,179.49166666666667,186.04166666666666
GRC,2010,0.0,1454.0,115183.0,0.0,1448.0,114939.0,179.49166666666667,186.04166666666666
HND,2010,7000.0,4.0,11.0,7000.0,0.0,0.0,179.49166666666667,186.04166666666666
HUN,2010,15000.0,12700.0,87447.0,0.0,31.0,87801.0,179.49166666666667,186.04166666666666
ISL,2010,0.0,0.0,12.0,0.0,0.0,8.0,179.49166666666667,186.04166666666666
IND,2010,4131300.0,1764.0,669078.0,2400000.0,2710.0,799690.0,179.49166666666667,186.04166666666666
IDN,2010,5820000.0,2546711.0,870153.0,5715000.0,2572858.0,1233612.0,179.49166666666667,186.04166666666666
IRN,2010,257000.0,182.0,106748.0,212000.0,60.0,106789.0,179.49166666666667,186.04166666666666
IRQ,2010,2000.0,23.0,849.0,,23.0,75.0,179.49166666666667,186.04166666666666
IRL,2010,1000.0,578.0,692.0,1000.0,578.0,40610.0,179.49166666666667,186.04166666666666
ISR,2010,15000.0,1171.0,163010.0,0.0,0.0,163461.0,179.49166666666667,186.04166666666666
ITA,2010,571000.0,27833.0,3430645.0,395000.0,28284.0,3425366.0,179.49166666666667,186.04166666666666
JPN,2010,9426000.0,381499.0,1730766.0,9475000.0,409257.0,1809990.0,179.49166666666667,186.04166666666666
JOR,2010,8000.0,320.0,70824.0,,320.0,68799.0,179.49166666666667,186.04166666666666
KAZ,2010,0.0,0.0,3931.0,0.0,0.0,3885.0,179.49166666666667,186.04166666666666
KEN,2010,0.0,27.0,2187.0,0.0,31.0,2187.0,179.49166666666667,186.04166666666666
LVA,2010,0.0,34.0,132.0,0.0,34.0,64.0,179.49166666666667,186.04166666666666
LIE,2010,0.0,0.0,0.0,0.0,0.0,0.0,179.49166666666667,186.04166666666666
LTU,2010,0.0,14722.0,24502.0,0.0,14650.0,24337.0,179.49166666666667,186.04166666666666
LUX,2010,0.0,2.0,3.0,0.0,2.0,1.0,179.49166666666667,186.04166666666666
MDG,2010,2700.0,0.0,63.0,700.0,0.0,49.0,179.49166666666667,186.04166666666666
MYS,2010,145000.0,10502.0,151823.0,145000.0,9572.0,147872.0,179.49166666666667,186.04166666666666
MLT,2010,0.0,0.0,40.0,0.0,0.0,38.0,179.49166666666667,186.04166666666666
MUS,2010,0.0,3.0,1868.0,0.0,3.0,1301.0,179.49166666666667,186.04166666666666
MEX,2010,175000.0,28.0,856869.0,145000.0,371.0,891317.0,179.49166666666667,186.04166666666666
MNE,2010,0.0,0.0,10.0,0.0,0.0,10.0,179.49166666666667,186.04166666666666
MAR,2010,156000.0,125584.0,24816.0,221000.0,125691.0,24848.0,179.49166666666667,186.04166666666666
MMR,2010,39800.0,4893.0,988.0,1200.0,8.0,1058.0,179.49166666666667,186.04166666666666
NPL,2010,15000.0,1107.0,595.0,,199.0,454.0,179.49166666666667,186.04166666666666
NLD,2010,96855.0,1889864.0,2375215.0,96855.0,1899064.0,2363315.0,179.49166666666667,186.04166666666666
NZL,2010,1542795.0,780806.0,20536.0,1542795.0,780806.0,20123.0,179.49166666666667,186.04166666666666
NGA,2010,23000.0,1066.0,34172.0,23000.0,1066.0,34093.0,179.49166666666667,186.04166666666666
MKD,2010,0.0,35.0,349.0,0.0,35.0,343.0,179.49166666666667,186.04166666666666
NOR,2010,1884000.0,441067.0,47964.0,2021000.0,578216.0,47619.0,179.49166666666667,186.04166666666666
PAK,2010,452000.0,2215.0,78109.0,82000.0,975.0,80467.0,179.49166666666667,186.04166666666666
PER,2010,17000.0,179.0,89022.0,0.0,177.0,89948.0,179.49166666666667,186.04166666666666
PHL,2010,212000.0,23439.0,53904.0,185000.0,10.0,54251.0,179.49166666666667,186.04166666666666
POL,2010,1179755.0,30630.0,683254.0,1079801.0,30239.0,678920.0,179.49166666666667,186.04166666666666
PRT,2010,1837514.0,831029.0,34793.0,1837514.0,830923.0,34788.0,179.49166666666667,186.04166666666666
ROU,2010,0.0,1289.0,74142.0,0.0,1280.0,73873.0,179.49166666666667,186.04166666666666
RUS,2010,7346000.0,1850623.0,67272.0,7376000.0,1869532.0,60860.0,179.49166666666667,186.04166666666666
SRB,2010,0.0,7.0,34085.0,0.0,7.0,34085.0,179.49166666666667,186.04166666666666
SYC,2010,0.0,,,0.0,,,179.49166666666667,186.04166666666666
SVK,2010,637360.0,161636.0,199029.0,637360.0,161636.0,199029.0,179.49166666666667,186.04166666666666
SVN,2010,43000.0,26.0,211334.0,43000.0,26.0,211096.0,179.49166666666667,186.04166666666666
ZAF,2010,1669000.0,217743.0,66523.0,2298000.0,941276.0,59812.0,179.49166666666667,186.04166666666666
ESP,2010,2746110.0,881639.0,1183284.0,1873900.0,896554.0,1184796.0,179.49166666666667,186.04166666666666
LKA,2010,21100.0,679.0,1386.0,2600.0,628.0,1374.0,179.49166666666667,186.04166666666666
SWE,2010,11702402.0,3054662.0,424663.0,11864000.0,3242725.0,440118.0,179.49166666666667,186.04166666666666
CHE,2010,123904.0,10727.0,474797.0,123904.0,10558.0,471795.0,179.49166666666667,186.04166666666666
TJK,2010,0.0,,0.0,0.0,,0.0,179.49166666666667,186.04166666666666
THA,2010,1140000.0,134538.0,435881.0,1014000.0,58088.0,562142.0,179.49166666666667,186.04166666666666
TTO,2010,0.0,0.0,15553.0,,,16396.0,179.49166666666667,186.04166666666666
TUN,2010,10000.0,3949.0,101860.0,,1381.0,101802.0,179.49166666666667,186.04166666666666
TUR,2010,118000.0,1241.0,629200.0,65000.0,1091.0,627000.0,179.49166666666667,186.04166666666666
UKR,2010,0.0,75.0,87691.0,0.0,69.0,87242.0,179.49166666666667,186.04166666666666
USA,2010,50250939.0,7617970.0,5411779.0,50905939.0,7884442.0,5591374.0,179.49166666666667,186.04166666666666
URY,2010,1116000.0,1109000.0,17000.0,1116000.0,1109000.0,17000.0,179.49166666666667,186.04166666666666
UZB,2010,9500.0,2846.0,988.0,0.0,0.0,1581.0,179.49166666666667,186.04166666666666
VNM,2010,295000.0,12953.0,155534.0,370000.0,12934.0,158087.0,179.49166666666667,186.04166666666666
ZWE,2010,2000.0,15.0,1127.0,0.0,5.0,1100.0,179.49166666666667,186.04166666666666
AFG,2010,,19.0,199.0,,35.0,195.0,179.49166666666667,186.04166666666666
BHS,2010,,199.0,33.0,,199.0,29.0,179.49166666666667,186.04166666666666
BHR,2010,,263.0,15855.0,,208.0,15833.0,179.49166666666667,186.04166666666666
BRB,2010,,46.0,86.0,,25.0,60.0,179.49166666666667,186.04166666666666
BLZ,2010,,98.0,1999.0,,4.0,1999.0,179.49166666666667,186.04166666666666
